time,gFx,gFy,gFz,TgF
1.115000,0.2877,0.9254,-0.2762,1.008
1.115000,0.2887,0.9254,-0.2760,1.008
1.118000,0.2894,0.9257,-0.2757,1.008
1.118000,0.2892,0.9252,-0.2760,1.008
1.121000,0.2884,0.9245,-0.2760,1.007
1.122000,0.2872,0.9242,-0.2752,1.006
1.129000,0.2867,0.9240,-0.2743,1.006
1.130000,0.2867,0.9240,-0.2735,1.005
1.130000,0.2860,0.9247,-0.2730,1.006
1.137000,0.2853,0.9249,-0.2730,1.006
1.137000,0.2853,0.9245,-0.2733,1.005
1.137000,0.2855,0.9242,-0.2740,1.005
1.141000,0.2850,0.9247,-0.2733,1.005
1.142000,0.2850,0.9252,-0.2723,1.006
1.143000,0.2853,0.9252,-0.2718,1.006
1.143000,0.2855,0.9257,-0.2723,1.006
1.146000,0.2853,0.9262,-0.2728,1.007
1.147000,0.2843,0.9257,-0.2728,1.006
1.152000,0.2835,0.9249,-0.2723,1.005
1.153000,0.2835,0.9245,-0.2723,1.005
1.154000,0.2835,0.9242,-0.2730,1.005
1.154000,0.2838,0.9237,-0.2740,1.004
1.159000,0.2843,0.9232,-0.2745,1.004
1.161000,0.2843,0.9237,-0.2750,1.005
1.162000,0.2843,0.9245,-0.2750,1.006
1.162000,0.2835,0.9252,-0.2745,1.006
1.165000,0.2826,0.9252,-0.2740,1.005
1.166000,0.2823,0.9252,-0.2747,1.006
1.170000,0.2823,0.9249,-0.2755,1.006
1.171000,0.2826,0.9249,-0.2760,1.006
1.176000,0.2833,0.9254,-0.2757,1.006
1.177000,0.2840,0.9254,-0.2755,1.006
1.177000,0.2843,0.9249,-0.2760,1.006
1.178000,0.2845,0.9249,-0.2767,1.007
1.182000,0.2848,0.9247,-0.2774,1.007
1.182000,0.2860,0.9245,-0.2774,1.007
1.186000,0.2872,0.9245,-0.2774,1.007
1.187000,0.2877,0.9245,-0.2772,1.007
1.192000,0.2879,0.9247,-0.2774,1.007
1.194000,0.2877,0.9254,-0.2779,1.008
1.194000,0.2865,0.9257,-0.2784,1.008
1.194000,0.2855,0.9262,-0.2789,1.009
1.198000,0.2860,0.9269,-0.2789,1.009
1.198000,0.2862,0.9276,-0.2784,1.010
1.201000,0.2860,0.9276,-0.2789,1.010
1.202000,0.2855,0.9276,-0.2796,1.010
1.211000,0.2855,0.9279,-0.2799,1.010
1.213000,0.2860,0.9274,-0.2796,1.010
1.213000,0.2867,0.9269,-0.2804,1.010
1.213000,0.2867,0.9269,-0.2813,1.010
1.214000,0.2862,0.9269,-0.2818,1.010
1.215000,0.2860,0.9267,-0.2821,1.010
1.218000,0.2867,0.9264,-0.2823,1.010
1.218000,0.2870,0.9267,-0.2821,1.010
1.221000,0.2870,0.9271,-0.2816,1.011
1.222000,0.2867,0.9271,-0.2809,1.010
1.225000,0.2867,0.9271,-0.2801,1.010
1.226000,0.2872,0.9271,-0.2796,1.010
1.231000,0.2875,0.9271,-0.2789,1.010
1.231000,0.2872,0.9269,-0.2787,1.010
1.234000,0.2870,0.9276,-0.2787,1.010
1.234000,0.2867,0.9276,-0.2779,1.010
1.237000,0.2870,0.9267,-0.2767,1.009
1.238000,0.2862,0.9257,-0.2755,1.007
1.245000,0.2853,0.9254,-0.2750,1.007
1.246000,0.2845,0.9259,-0.2752,1.007
1.246000,0.2843,0.9267,-0.2755,1.008
1.247000,0.2843,0.9267,-0.2755,1.008
1.252000,0.2843,0.9262,-0.2750,1.007
1.253000,0.2835,0.9259,-0.2743,1.006
1.253000,0.2826,0.9264,-0.2740,1.007
1.254000,0.2813,0.9271,-0.2738,1.007
1.258000,0.2801,0.9274,-0.2735,1.007
1.259000,0.2789,0.9276,-0.2738,1.007
1.262000,0.2779,0.9276,-0.2743,1.006
1.262000,0.2774,0.9276,-0.2740,1.006
1.266000,0.2769,0.9274,-0.2745,1.006
1.267000,0.2765,0.9264,-0.2755,1.005
1.269000,0.2760,0.9259,-0.2767,1.005
1.270000,0.2760,0.9267,-0.2774,1.006
1.275000,0.2767,0.9271,-0.2772,1.006
1.276000,0.2774,0.9269,-0.2767,1.006
1.278000,0.2779,0.9274,-0.2769,1.007
1.278000,0.2777,0.9284,-0.2777,1.008
1.282000,0.2777,0.9286,-0.2774,1.008
1.282000,0.2787,0.9284,-0.2765,1.008
1.285000,0.2794,0.9284,-0.2760,1.008
1.286000,0.2799,0.9289,-0.2765,1.009
1.292000,0.2806,0.9296,-0.2774,1.010
1.293000,0.2811,0.9298,-0.2782,1.010
1.294000,0.2809,0.9291,-0.2777,1.010
1.295000,0.2806,0.9286,-0.2765,1.009
1.299000,0.2806,0.9289,-0.2757,1.009
1.299000,0.2806,0.9291,-0.2755,1.009
1.302000,0.2809,0.9293,-0.2755,1.009
1.303000,0.2804,0.9298,-0.2755,1.010
1.309000,0.2804,0.9301,-0.2752,1.010
1.310000,0.2818,0.9301,-0.2755,1.010
1.310000,0.2831,0.9296,-0.2760,1.010
1.311000,0.2838,0.9291,-0.2757,1.010
1.315000,0.2833,0.9296,-0.2755,1.010
1.315000,0.2831,0.9296,-0.2755,1.010
1.318000,0.2843,0.9289,-0.2757,1.010
1.319000,0.2848,0.9286,-0.2757,1.010
1.321000,0.2845,0.9291,-0.2762,1.010
1.322000,0.2843,0.9289,-0.2767,1.010
1.326000,0.2840,0.9286,-0.2767,1.010
1.328000,0.2838,0.9281,-0.2767,1.009
1.329000,0.2840,0.9276,-0.2765,1.009
1.330000,0.2833,0.9271,-0.2765,1.008
1.333000,0.2823,0.9267,-0.2772,1.008
1.334000,0.2813,0.9267,-0.2779,1.008
1.338000,0.2801,0.9276,-0.2777,1.008
1.339000,0.2789,0.9286,-0.2769,1.008
1.350000,0.2779,0.9293,-0.2769,1.009
1.352000,0.2765,0.9296,-0.2772,1.009
1.353000,0.2755,0.9296,-0.2774,1.008
1.353000,0.2745,0.9296,-0.2769,1.008
1.354000,0.2738,0.9293,-0.2765,1.008
1.354000,0.2740,0.9296,-0.2772,1.008
1.368000,0.2743,0.9301,-0.2784,1.009
1.369000,0.2738,0.9308,-0.2796,1.010
1.369000,0.2730,0.9318,-0.2806,1.011
1.369000,0.2718,0.9323,-0.2811,1.011
1.370000,0.2706,0.9323,-0.2811,1.011
1.370000,0.2696,0.9320,-0.2813,1.010
1.370000,0.2689,0.9323,-0.2818,1.010
1.370000,0.2674,0.9330,-0.2823,1.011
1.370000,0.2662,0.9342,-0.2835,1.012
1.370000,0.2659,0.9345,-0.2843,1.012
1.376000,0.2669,0.9342,-0.2845,1.012
1.377000,0.2677,0.9347,-0.2840,1.013
1.378000,0.2681,0.9355,-0.2838,1.014
1.378000,0.2689,0.9355,-0.2843,1.014
1.382000,0.2701,0.9352,-0.2843,1.014
1.383000,0.2716,0.9347,-0.2848,1.014
1.386000,0.2725,0.9347,-0.2853,1.015
1.387000,0.2733,0.9345,-0.2855,1.015
1.390000,0.2745,0.9335,-0.2857,1.014
1.391000,0.2755,0.9328,-0.2860,1.014
1.394000,0.2760,0.9323,-0.2860,1.013
1.394000,0.2767,0.9315,-0.2857,1.013
1.398000,0.2774,0.9313,-0.2855,1.013
1.398000,0.2784,0.9311,-0.2845,1.013
1.402000,0.2791,0.9306,-0.2843,1.012
1.402000,0.2799,0.9306,-0.2855,1.013
1.408000,0.2811,0.9301,-0.2862,1.013
1.408000,0.2826,0.9289,-0.2855,1.012
1.409000,0.2838,0.9286,-0.2838,1.012
1.409000,0.2850,0.9286,-0.2826,1.012
1.414000,0.2853,0.9284,-0.2818,1.011
1.414000,0.2855,0.9279,-0.2809,1.011
1.418000,0.2857,0.9271,-0.2791,1.010
1.418000,0.2860,0.9264,-0.2779,1.009
1.422000,0.2865,0.9254,-0.2765,1.007
1.422000,0.2872,0.9254,-0.2747,1.007
1.426000,0.2872,0.9252,-0.2738,1.007
1.427000,0.2872,0.9247,-0.2730,1.006
1.430000,0.2875,0.9237,-0.2725,1.005
1.431000,0.2877,0.9230,-0.2721,1.004
1.434000,0.2875,0.9232,-0.2718,1.004
1.434000,0.2867,0.9237,-0.2713,1.005
1.438000,0.2855,0.9235,-0.2711,1.004
1.438000,0.2850,0.9230,-0.2711,1.003
1.445000,0.2845,0.9230,-0.2701,1.003
1.446000,0.2840,0.9227,-0.2694,1.002
1.451000,0.2840,0.9220,-0.2689,1.002
1.452000,0.2838,0.9215,-0.2689,1.001
1.452000,0.2833,0.9218,-0.2689,1.001
1.453000,0.2828,0.9223,-0.2686,1.001
1.455000,0.2823,0.9230,-0.2689,1.002
1.455000,0.2818,0.9237,-0.2696,1.003
1.459000,0.2823,0.9240,-0.2703,1.003
1.460000,0.2833,0.9242,-0.2708,1.004
1.462000,0.2840,0.9242,-0.2716,1.004
1.462000,0.2843,0.9245,-0.2721,1.005
1.467000,0.2838,0.9247,-0.2725,1.005
1.467000,0.2838,0.9245,-0.2738,1.005
1.469000,0.2843,0.9240,-0.2750,1.005
1.470000,0.2850,0.9237,-0.2755,1.005
1.475000,0.2860,0.9240,-0.2762,1.006
1.476000,0.2865,0.9245,-0.2779,1.007
1.478000,0.2872,0.9242,-0.2799,1.007
1.479000,0.2877,0.9235,-0.2809,1.007
1.483000,0.2882,0.9227,-0.2811,1.007
1.483000,0.2884,0.9225,-0.2816,1.007
1.485000,0.2884,0.9223,-0.2826,1.007
1.486000,0.2892,0.9220,-0.2831,1.007
1.492000,0.2899,0.9223,-0.2835,1.007
1.493000,0.2906,0.9227,-0.2843,1.008
1.494000,0.2911,0.9230,-0.2843,1.009
1.494000,0.2916,0.9232,-0.2831,1.009
1.499000,0.2919,0.9242,-0.2816,1.009
1.500000,0.2919,0.9249,-0.2809,1.010
1.503000,0.2919,0.9247,-0.2804,1.009
1.503000,0.2914,0.9247,-0.2806,1.009
1.508000,0.2899,0.9252,-0.2799,1.009
1.509000,0.2879,0.9254,-0.2784,1.008
1.511000,0.2862,0.9257,-0.2772,1.008
1.515000,0.2840,0.9259,-0.2769,1.007
1.516000,0.2823,0.9264,-0.2772,1.007
1.516000,0.2816,0.9267,-0.2774,1.007
1.518000,0.2811,0.9271,-0.2767,1.008
1.518000,0.2804,0.9271,-0.2762,1.007
1.528000,0.2794,0.9279,-0.2765,1.008
1.529000,0.2787,0.9284,-0.2760,1.008
1.530000,0.2787,0.9284,-0.2752,1.008
1.530000,0.2787,0.9284,-0.2755,1.008
1.534000,0.2787,0.9284,-0.2762,1.008
1.534000,0.2787,0.9276,-0.2757,1.007
1.535000,0.2784,0.9274,-0.2747,1.007
1.535000,0.2787,0.9276,-0.2740,1.007
1.537000,0.2791,0.9281,-0.2743,1.007
1.538000,0.2794,0.9286,-0.2745,1.008
1.544000,0.2794,0.9289,-0.2747,1.008
1.545000,0.2799,0.9276,-0.2752,1.007
1.546000,0.2811,0.9259,-0.2757,1.006
1.547000,0.2816,0.9249,-0.2769,1.006
1.551000,0.2821,0.9249,-0.2789,1.006
1.552000,0.2835,0.9254,-0.2809,1.008
1.554000,0.2853,0.9252,-0.2823,1.008
1.554000,0.2870,0.9242,-0.2828,1.008
1.558000,0.2879,0.9232,-0.2833,1.008
1.559000,0.2879,0.9223,-0.2835,1.007
1.561000,0.2882,0.9223,-0.2843,1.007
1.562000,0.2884,0.9227,-0.2845,1.008
1.566000,0.2877,0.9225,-0.2840,1.007
1.566000,0.2875,0.9223,-0.2838,1.007
1.569000,0.2882,0.9225,-0.2835,1.007
1.569000,0.2879,0.9237,-0.2826,1.008
1.576000,0.2872,0.9254,-0.2811,1.009
1.577000,0.2867,0.9267,-0.2791,1.009
1.579000,0.2860,0.9271,-0.2779,1.009
1.579000,0.2848,0.9276,-0.2774,1.009
1.583000,0.2831,0.9279,-0.2762,1.009
1.583000,0.2818,0.9276,-0.2757,1.008
1.585000,0.2816,0.9276,-0.2760,1.008
1.586000,0.2813,0.9284,-0.2757,1.008
1.591000,0.2806,0.9296,-0.2750,1.009
1.592000,0.2799,0.9301,-0.2747,1.009
1.594000,0.2789,0.9303,-0.2740,1.009
1.594000,0.2787,0.9308,-0.2740,1.010
1.598000,0.2791,0.9313,-0.2738,1.010
1.599000,0.2787,0.9313,-0.2735,1.010
1.602000,0.2777,0.9313,-0.2738,1.010
1.602000,0.2772,0.9308,-0.2747,1.009
1.607000,0.2769,0.9301,-0.2755,1.009
1.608000,0.2767,0.9289,-0.2757,1.008
1.609000,0.2765,0.9284,-0.2760,1.007
1.610000,0.2767,0.9284,-0.2769,1.008
1.614000,0.2772,0.9276,-0.2787,1.007
1.614000,0.2769,0.9267,-0.2804,1.007
1.618000,0.2765,0.9259,-0.2813,1.006
1.618000,0.2762,0.9252,-0.2818,1.006
1.622000,0.2767,0.9247,-0.2823,1.006
1.622000,0.2774,0.9245,-0.2826,1.006
1.626000,0.2779,0.9245,-0.2828,1.006
1.627000,0.2784,0.9240,-0.2831,1.006
1.631000,0.2796,0.9235,-0.2831,1.006
1.631000,0.2809,0.9230,-0.2833,1.006
1.634000,0.2809,0.9230,-0.2840,1.006
1.635000,0.2806,0.9230,-0.2848,1.006
1.638000,0.2804,0.9225,-0.2845,1.005
1.638000,0.2801,0.9230,-0.2843,1.006
1.645000,0.2799,0.9240,-0.2843,1.006
1.646000,0.2796,0.9237,-0.2845,1.006
1.647000,0.2794,0.9235,-0.2850,1.006
1.653000,0.2789,0.9240,-0.2855,1.006
1.654000,0.2796,0.9249,-0.2855,1.008
1.654000,0.2796,0.9252,-0.2860,1.008
1.654000,0.2794,0.9257,-0.2867,1.009
1.655000,0.2799,0.9267,-0.2872,1.010
1.658000,0.2796,0.9279,-0.2867,1.011
1.659000,0.2787,0.9296,-0.2865,1.012
1.662000,0.2784,0.9303,-0.2857,1.012
1.662000,0.2774,0.9308,-0.2850,1.012
1.667000,0.2767,0.9325,-0.2843,1.013
1.667000,0.2760,0.9340,-0.2835,1.014
1.671000,0.2755,0.9355,-0.2833,1.015
1.671000,0.2750,0.9362,-0.2826,1.016
1.675000,0.2743,0.9364,-0.2821,1.016
1.675000,0.2735,0.9369,-0.2821,1.016
1.678000,0.2733,0.9372,-0.2816,1.016
1.678000,0.2728,0.9374,-0.2816,1.016
1.683000,0.2716,0.9374,-0.2816,1.016
1.683000,0.2703,0.9374,-0.2813,1.015
1.685000,0.2691,0.9379,-0.2801,1.015
1.685000,0.2677,0.9384,-0.2791,1.015
1.692000,0.2664,0.9386,-0.2779,1.015
1.693000,0.2647,0.9389,-0.2765,1.014
1.694000,0.2628,0.9396,-0.2755,1.014
1.695000,0.2623,0.9403,-0.2750,1.014
1.699000,0.2620,0.9401,-0.2745,1.014
1.700000,0.2618,0.9401,-0.2740,1.014
1.703000,0.2615,0.9401,-0.2743,1.014
1.704000,0.2620,0.9403,-0.2743,1.014
1.709000,0.2625,0.9406,-0.2735,1.014
1.711000,0.2635,0.9399,-0.2725,1.013
1.711000,0.2642,0.9386,-0.2725,1.012
1.712000,0.2647,0.9372,-0.2725,1.011
1.714000,0.2657,0.9357,-0.2721,1.010
1.715000,0.2664,0.9335,-0.2718,1.008
1.718000,0.2674,0.9308,-0.2721,1.006
1.718000,0.2684,0.9289,-0.2733,1.005
1.721000,0.2703,0.9279,-0.2738,1.004
1.722000,0.2730,0.9267,-0.2735,1.004
1.726000,0.2762,0.9249,-0.2730,1.003
1.728000,0.2784,0.9235,-0.2740,1.003
1.729000,0.2799,0.9223,-0.2760,1.003
1.730000,0.2806,0.9208,-0.2774,1.002
1.734000,0.2818,0.9198,-0.2774,1.001
1.734000,0.2835,0.9191,-0.2769,1.001
1.738000,0.2848,0.9176,-0.2774,1.000
1.739000,0.2855,0.9171,-0.2772,1.000
1.747000,0.2862,0.9169,-0.2772,1.000
1.749000,0.2867,0.9166,-0.2782,1.000
1.749000,0.2875,0.9161,-0.2787,1.000
1.749000,0.2877,0.9159,-0.2789,1.000
1.749000,0.2875,0.9166,-0.2787,1.000
1.750000,0.2867,0.9176,-0.2789,1.001
1.754000,0.2855,0.9183,-0.2789,1.001
1.755000,0.2848,0.9186,-0.2784,1.001
1.764000,0.2843,0.9188,-0.2779,1.001
1.766000,0.2838,0.9196,-0.2782,1.002
1.766000,0.2835,0.9205,-0.2787,1.003
1.767000,0.2828,0.9213,-0.2794,1.003
1.767000,0.2816,0.9225,-0.2799,1.004
1.767000,0.2816,0.9235,-0.2801,1.005
1.769000,0.2826,0.9242,-0.2811,1.006
1.770000,0.2826,0.9252,-0.2823,1.008
1.775000,0.2816,0.9259,-0.2838,1.009
1.776000,0.2801,0.9271,-0.2853,1.010
1.778000,0.2779,0.9274,-0.2867,1.010
1.778000,0.2769,0.9271,-0.2882,1.010
1.783000,0.2772,0.9271,-0.2892,1.010
1.784000,0.2774,0.9271,-0.2892,1.010
1.787000,0.2774,0.9276,-0.2892,1.010
1.787000,0.2774,0.9284,-0.2899,1.011
1.791000,0.2772,0.9284,-0.2914,1.012
1.791000,0.2767,0.9286,-0.2916,1.012
1.794000,0.2765,0.9293,-0.2906,1.012
1.795000,0.2769,0.9296,-0.2904,1.013
1.798000,0.2779,0.9306,-0.2904,1.014
1.798000,0.2784,0.9313,-0.2899,1.014
1.802000,0.2782,0.9315,-0.2892,1.014
1.802000,0.2777,0.9306,-0.2884,1.013
1.805000,0.2782,0.9296,-0.2879,1.012
1.806000,0.2789,0.9291,-0.2879,1.012
1.811000,0.2789,0.9291,-0.2879,1.012
1.812000,0.2796,0.9289,-0.2877,1.012
1.814000,0.2799,0.9284,-0.2872,1.011
1.814000,0.2801,0.9279,-0.2867,1.011
1.818000,0.2804,0.9276,-0.2860,1.010
1.818000,0.2806,0.9271,-0.2855,1.010
1.821000,0.2809,0.9267,-0.2855,1.009
1.822000,0.2816,0.9267,-0.2855,1.010
1.826000,0.2826,0.9262,-0.2850,1.009
1.827000,0.2833,0.9254,-0.2840,1.009
1.831000,0.2840,0.9247,-0.2840,1.008
1.831000,0.2848,0.9242,-0.2845,1.008
1.834000,0.2853,0.9240,-0.2840,1.008
1.835000,0.2853,0.9232,-0.2826,1.007
1.838000,0.2850,0.9225,-0.2816,1.006
1.839000,0.2845,0.9220,-0.2816,1.005
1.846000,0.2845,0.9215,-0.2818,1.005
1.847000,0.2843,0.9218,-0.2816,1.005
1.847000,0.2840,0.9225,-0.2813,1.005
1.847000,0.2840,0.9230,-0.2818,1.006
1.853000,0.2838,0.9230,-0.2821,1.006
1.854000,0.2838,0.9227,-0.2823,1.006
1.854000,0.2833,0.9230,-0.2823,1.006
1.855000,0.2823,0.9230,-0.2826,1.006
1.858000,0.2813,0.9230,-0.2831,1.006
1.859000,0.2801,0.9232,-0.2833,1.006
1.862000,0.2789,0.9240,-0.2838,1.006
1.863000,0.2779,0.9247,-0.2845,1.007
1.866000,0.2772,0.9245,-0.2857,1.007
1.867000,0.2769,0.9245,-0.2870,1.007
1.870000,0.2765,0.9247,-0.2870,1.007
1.870000,0.2757,0.9252,-0.2867,1.007
1.875000,0.2750,0.9257,-0.2870,1.007
1.876000,0.2752,0.9259,-0.2870,1.008
1.878000,0.2760,0.9264,-0.2867,1.008
1.879000,0.2760,0.9271,-0.2862,1.009
1.882000,0.2752,0.9274,-0.2857,1.009
1.883000,0.2740,0.9271,-0.2853,1.008
1.885000,0.2728,0.9269,-0.2850,1.007
1.886000,0.2728,0.9274,-0.2850,1.008
1.892000,0.2738,0.9274,-0.2838,1.008
1.892000,0.2743,0.9276,-0.2831,1.008
1.894000,0.2745,0.9274,-0.2831,1.008
1.894000,0.2747,0.9269,-0.2828,1.007
1.899000,0.2743,0.9267,-0.2818,1.007
1.899000,0.2740,0.9264,-0.2811,1.006
1.901000,0.2740,0.9262,-0.2801,1.006
1.902000,0.2740,0.9259,-0.2789,1.005
1.909000,0.2745,0.9254,-0.2777,1.004
1.910000,0.2747,0.9252,-0.2767,1.004
1.910000,0.2750,0.9254,-0.2760,1.004
1.911000,0.2752,0.9257,-0.2755,1.004
1.914000,0.2757,0.9257,-0.2747,1.004
1.915000,0.2767,0.9247,-0.2738,1.003
1.918000,0.2782,0.9240,-0.2730,1.003
1.918000,0.2796,0.9232,-0.2735,1.003
1.925000,0.2801,0.9230,-0.2735,1.003
1.926000,0.2809,0.9230,-0.2730,1.003
1.926000,0.2811,0.9227,-0.2733,1.003
1.927000,0.2811,0.9230,-0.2743,1.003
1.930000,0.2809,0.9235,-0.2757,1.004
1.931000,0.2806,0.9237,-0.2772,1.004
1.935000,0.2811,0.9240,-0.2779,1.005
1.935000,0.2818,0.9245,-0.2779,1.006
1.946000,0.2828,0.9249,-0.2787,1.007
1.946000,0.2840,0.9252,-0.2791,1.007
1.947000,0.2843,0.9247,-0.2801,1.007
1.947000,0.2833,0.9242,-0.2813,1.007
1.953000,0.2823,0.9245,-0.2816,1.007
1.953000,0.2821,0.9249,-0.2816,1.007
1.953000,0.2821,0.9247,-0.2816,1.007
1.954000,0.2811,0.9247,-0.2823,1.007
1.955000,0.2794,0.9257,-0.2833,1.008
1.956000,0.2779,0.9267,-0.2843,1.008
1.958000,0.2765,0.9269,-0.2848,1.008
1.959000,0.2760,0.9271,-0.2850,1.008
1.963000,0.2752,0.9271,-0.2865,1.009
1.964000,0.2740,0.9271,-0.2884,1.009
1.965000,0.2725,0.9274,-0.2897,1.009
1.966000,0.2713,0.9276,-0.2911,1.009
1.969000,0.2699,0.9276,-0.2928,1.009
1.970000,0.2684,0.9279,-0.2945,1.010
1.975000,0.2672,0.9284,-0.2960,1.010
1.975000,0.2664,0.9293,-0.2958,1.011
1.978000,0.2655,0.9303,-0.2950,1.011
1.978000,0.2645,0.9308,-0.2953,1.012
1.983000,0.2637,0.9318,-0.2953,1.012
1.983000,0.2637,0.9325,-0.2950,1.013
1.986000,0.2645,0.9330,-0.2941,1.013
1.986000,0.2647,0.9335,-0.2926,1.013
1.991000,0.2650,0.9335,-0.2919,1.013
1.992000,0.2657,0.9337,-0.2916,1.014
1.994000,0.2664,0.9333,-0.2911,1.013
1.994000,0.2669,0.9323,-0.2911,1.012
1.999000,0.2672,0.9318,-0.2906,1.012
1.999000,0.2672,0.9313,-0.2892,1.011
2.002000,0.2674,0.9308,-0.2879,1.010
2.002000,0.2681,0.9303,-0.2872,1.010
2.008000,0.2691,0.9301,-0.2872,1.010
2.009000,0.2699,0.9296,-0.2867,1.010
2.010000,0.2701,0.9289,-0.2862,1.009
2.010000,0.2708,0.9284,-0.2860,1.008
2.014000,0.2716,0.9284,-0.2860,1.009
2.015000,0.2721,0.9281,-0.2857,1.009
2.018000,0.2723,0.9274,-0.2857,1.008
2.018000,0.2728,0.9267,-0.2853,1.007
2.022000,0.2728,0.9259,-0.2845,1.006
2.022000,0.2730,0.9252,-0.2845,1.006
2.027000,0.2730,0.9245,-0.2848,1.005
2.027000,0.2733,0.9237,-0.2838,1.004
2.031000,0.2730,0.9237,-0.2828,1.004
2.031000,0.2721,0.9249,-0.2826,1.005
2.034000,0.2711,0.9267,-0.2823,1.006
2.035000,0.2694,0.9281,-0.2823,1.007
2.038000,0.2669,0.9291,-0.2828,1.007
2.038000,0.2657,0.9306,-0.2828,1.008
2.045000,0.2655,0.9318,-0.2826,1.009
2.046000,0.2650,0.9330,-0.2831,1.010
2.046000,0.2650,0.9335,-0.2853,1.011
2.047000,0.2655,0.9337,-0.2870,1.012
2.052000,0.2655,0.9337,-0.2877,1.012
2.053000,0.2657,0.9340,-0.2887,1.013
2.054000,0.2650,0.9340,-0.2901,1.013
2.055000,0.2640,0.9337,-0.2919,1.013
2.058000,0.2630,0.9330,-0.2938,1.013
2.059000,0.2635,0.9325,-0.2950,1.013
2.063000,0.2642,0.9323,-0.2967,1.013
2.064000,0.2642,0.9320,-0.2987,1.014
2.066000,0.2645,0.9320,-0.3004,1.014
2.067000,0.2647,0.9318,-0.3016,1.015
2.070000,0.2652,0.9311,-0.3033,1.015
2.070000,0.2662,0.9303,-0.3053,1.015
2.076000,0.2672,0.9303,-0.3068,1.015
2.076000,0.2677,0.9301,-0.3075,1.016
2.079000,0.2681,0.9298,-0.3080,1.016
2.079000,0.2681,0.9296,-0.3075,1.015
2.084000,0.2686,0.9293,-0.3070,1.015
2.084000,0.2694,0.9291,-0.3065,1.015
2.085000,0.2691,0.9291,-0.3063,1.015
2.086000,0.2684,0.9286,-0.3058,1.014
2.091000,0.2689,0.9276,-0.3055,1.013
2.092000,0.2696,0.9271,-0.3053,1.013
2.094000,0.2694,0.9271,-0.3048,1.012
2.094000,0.2686,0.9267,-0.3036,1.011
2.099000,0.2674,0.9259,-0.3019,1.010
2.099000,0.2669,0.9257,-0.3009,1.009
2.101000,0.2667,0.9257,-0.3002,1.009
2.102000,0.2664,0.9259,-0.2994,1.009
2.108000,0.2662,0.9259,-0.2985,1.009
2.108000,0.2655,0.9257,-0.2975,1.008
2.111000,0.2647,0.9262,-0.2963,1.008
2.111000,0.2647,0.9264,-0.2955,1.008
2.114000,0.2652,0.9264,-0.2950,1.008
2.115000,0.2652,0.9264,-0.2943,1.008
2.119000,0.2655,0.9262,-0.2933,1.007
2.119000,0.2659,0.9259,-0.2926,1.007
2.124000,0.2659,0.9262,-0.2923,1.007
2.124000,0.2655,0.9264,-0.2921,1.007
2.127000,0.2662,0.9259,-0.2919,1.007
2.127000,0.2669,0.9257,-0.2919,1.007
2.130000,0.2672,0.9254,-0.2923,1.007
2.130000,0.2677,0.9249,-0.2928,1.006
2.134000,0.2689,0.9245,-0.2931,1.006
2.135000,0.2699,0.9242,-0.2931,1.006
2.137000,0.2701,0.9237,-0.2933,1.006
2.138000,0.2701,0.9240,-0.2931,1.006
2.144000,0.2703,0.9245,-0.2921,1.006
2.145000,0.2703,0.9247,-0.2914,1.007
2.151000,0.2706,0.9245,-0.2919,1.006
2.152000,0.2711,0.9242,-0.2919,1.006
2.152000,0.2716,0.9242,-0.2923,1.007
2.152000,0.2718,0.9242,-0.2931,1.007
2.155000,0.2725,0.9240,-0.2928,1.007
2.155000,0.2735,0.9240,-0.2916,1.007
2.159000,0.2738,0.9242,-0.2911,1.007
2.160000,0.2745,0.9242,-0.2921,1.007
2.163000,0.2750,0.9240,-0.2928,1.008
2.163000,0.2752,0.9232,-0.2928,1.007
2.167000,0.2755,0.9230,-0.2919,1.006
2.167000,0.2757,0.9237,-0.2906,1.007
2.169000,0.2755,0.9245,-0.2901,1.007
2.169000,0.2752,0.9247,-0.2906,1.008
2.175000,0.2747,0.9242,-0.2904,1.007
2.176000,0.2747,0.9237,-0.2897,1.006
2.178000,0.2747,0.9235,-0.2884,1.006
2.178000,0.2747,0.9237,-0.2872,1.006
2.183000,0.2750,0.9247,-0.2865,1.006
2.184000,0.2757,0.9252,-0.2855,1.007
2.186000,0.2767,0.9252,-0.2850,1.007
2.187000,0.2769,0.9242,-0.2845,1.006
2.193000,0.2769,0.9230,-0.2838,1.005
2.194000,0.2769,0.9223,-0.2831,1.004
2.195000,0.2772,0.9223,-0.2821,1.003
2.196000,0.2779,0.9223,-0.2813,1.003
2.199000,0.2789,0.9223,-0.2809,1.004
2.199000,0.2801,0.9220,-0.2806,1.004
2.202000,0.2801,0.9218,-0.2801,1.003
2.202000,0.2804,0.9220,-0.2796,1.003
2.209000,0.2809,0.9220,-0.2791,1.003
2.210000,0.2818,0.9210,-0.2784,1.003
2.211000,0.2823,0.9203,-0.2782,1.002
2.211000,0.2813,0.9201,-0.2784,1.002
2.215000,0.2799,0.9203,-0.2799,1.002
2.216000,0.2791,0.9205,-0.2818,1.002
2.218000,0.2791,0.9198,-0.2831,1.002
2.218000,0.2787,0.9188,-0.2835,1.001
2.221000,0.2774,0.9188,-0.2843,1.001
2.222000,0.2769,0.9186,-0.2857,1.001
2.227000,0.2769,0.9186,-0.2872,1.002
2.228000,0.2767,0.9188,-0.2887,1.002
2.230000,0.2765,0.9193,-0.2904,1.003
