time,gFx,gFy,gFz,TgF
2.530000,0.1486,0.3112,1.0523,1.107
2.532000,0.1523,0.3102,1.0403,1.096
2.533000,0.1547,0.3004,1.0252,1.079
2.536000,0.1586,0.2884,1.0061,1.059
2.537000,0.1655,0.2774,0.9846,1.036
2.544000,0.1731,0.2659,0.9648,1.016
2.546000,0.1804,0.2537,0.9491,0.999
2.547000,0.1872,0.2410,0.9359,0.984
2.547000,0.1924,0.2276,0.9232,0.970
2.548000,0.1953,0.2136,0.9100,0.955
2.549000,0.1980,0.2014,0.8981,0.941
2.553000,0.1999,0.1894,0.8868,0.929
2.553000,0.1973,0.1750,0.8761,0.915
2.556000,0.1926,0.1626,0.8658,0.902
2.556000,0.1919,0.1560,0.8560,0.891
2.560000,0.1960,0.1542,0.8462,0.882
2.561000,0.2024,0.1562,0.8362,0.874
2.566000,0.2070,0.1596,0.8279,0.868
2.566000,0.2085,0.1652,0.8233,0.865
2.568000,0.2031,0.1750,0.8225,0.865
2.568000,0.1880,0.1907,0.8235,0.866
2.572000,0.1635,0.2083,0.8257,0.867
2.572000,0.1357,0.2234,0.8274,0.868
2.579000,0.1090,0.2347,0.8286,0.868
2.580000,0.0858,0.2417,0.8313,0.870
2.581000,0.0667,0.2457,0.8357,0.874
2.582000,0.0511,0.2471,0.8406,0.878
2.586000,0.0394,0.2474,0.8458,0.882
2.586000,0.0301,0.2464,0.8519,0.887
2.589000,0.0220,0.2447,0.8599,0.894
2.589000,0.0149,0.2425,0.8687,0.902
2.606000,0.0081,0.2400,0.8770,0.909
2.607000,0.0010,0.2373,0.8856,0.917
2.607000,-0.0059,0.2344,0.8941,0.924
2.608000,-0.0130,0.2320,0.9015,0.931
2.608000,-0.0196,0.2293,0.9069,0.936
2.608000,-0.0254,0.2259,0.9120,0.940
2.608000,-0.0315,0.2229,0.9164,0.944
2.608000,-0.0391,0.2205,0.9201,0.947
2.609000,-0.0462,0.2185,0.9227,0.949
2.609000,-0.0516,0.2171,0.9240,0.951
2.613000,-0.0565,0.2163,0.9230,0.950
2.613000,-0.0638,0.2161,0.9203,0.947
2.617000,-0.0731,0.2163,0.9157,0.944
2.617000,-0.0812,0.2166,0.9086,0.938
2.620000,-0.0870,0.2168,0.8995,0.929
2.620000,-0.0909,0.2173,0.8890,0.920
2.626000,-0.0941,0.2178,0.8807,0.912
2.627000,-0.0970,0.2197,0.8746,0.907
2.630000,-0.1019,0.2229,0.8665,0.901
2.631000,-0.1102,0.2261,0.8541,0.890
2.633000,-0.1215,0.2295,0.8389,0.878
2.633000,-0.1332,0.2329,0.8220,0.865
2.636000,-0.1428,0.2354,0.8044,0.850
2.637000,-0.1501,0.2371,0.7878,0.836
2.640000,-0.1552,0.2388,0.7736,0.824
2.640000,-0.1586,0.2398,0.7614,0.814
2.645000,-0.1601,0.2400,0.7504,0.804
2.646000,-0.1611,0.2395,0.7394,0.794
2.649000,-0.1604,0.2398,0.7294,0.784
2.649000,-0.1562,0.2400,0.7223,0.777
2.653000,-0.1486,0.2413,0.7169,0.771
2.653000,-0.1396,0.2435,0.7130,0.766
2.656000,-0.1308,0.2464,0.7098,0.763
2.657000,-0.1244,0.2503,0.7086,0.762
2.661000,-0.1200,0.2562,0.7098,0.764
2.661000,-0.1173,0.2618,0.7106,0.766
2.666000,-0.1161,0.2659,0.7091,0.766
2.667000,-0.1164,0.2713,0.7067,0.766
2.668000,-0.1188,0.2765,0.7037,0.765
2.669000,-0.1269,0.2840,0.7035,0.769
2.673000,-0.1374,0.2938,0.7089,0.780
2.673000,-0.1408,0.3033,0.7140,0.788
2.680000,-0.1371,0.3087,0.7150,0.791
2.681000,-0.1327,0.3095,0.7133,0.789
2.681000,-0.1286,0.3080,0.7106,0.785
2.681000,-0.1208,0.3046,0.7076,0.780
2.686000,-0.1095,0.2994,0.7052,0.774
2.687000,-0.0995,0.2950,0.7042,0.770
2.689000,-0.0929,0.2933,0.7057,0.770
2.690000,-0.0863,0.2916,0.7079,0.770
2.705000,-0.0787,0.2879,0.7103,0.771
2.705000,-0.0721,0.2833,0.7123,0.770
2.706000,-0.0675,0.2796,0.7145,0.770
2.706000,-0.0650,0.2769,0.7169,0.771
2.706000,-0.0626,0.2745,0.7182,0.771
2.706000,-0.0606,0.2725,0.7182,0.771
2.706000,-0.0592,0.2699,0.7179,0.769
2.707000,-0.0584,0.2677,0.7184,0.769
2.710000,-0.0599,0.2667,0.7204,0.770
2.710000,-0.0628,0.2650,0.7226,0.772
2.713000,-0.0662,0.2630,0.7230,0.772
2.713000,-0.0694,0.2618,0.7208,0.770
2.716000,-0.0726,0.2625,0.7179,0.768
2.716000,-0.0787,0.2664,0.7157,0.768
2.720000,-0.0890,0.2735,0.7140,0.770
2.720000,-0.0995,0.2816,0.7135,0.773
2.734000,-0.1078,0.2882,0.7145,0.778
2.735000,-0.1134,0.2928,0.7177,0.783
2.735000,-0.1168,0.2967,0.7228,0.790
2.735000,-0.1190,0.3002,0.7287,0.797
2.735000,-0.1205,0.3026,0.7336,0.803
2.736000,-0.1215,0.3041,0.7358,0.805
2.737000,-0.1203,0.3055,0.7375,0.807
2.737000,-0.1161,0.3063,0.7389,0.808
2.748000,-0.1115,0.3058,0.7404,0.809
2.749000,-0.1073,0.3053,0.7426,0.810
2.749000,-0.1044,0.3070,0.7458,0.813
2.750000,-0.1022,0.3112,0.7494,0.818
2.750000,-0.1002,0.3156,0.7521,0.822
2.750000,-0.0988,0.3180,0.7541,0.824
2.753000,-0.0975,0.3185,0.7548,0.825
2.754000,-0.0951,0.3187,0.7534,0.824
2.756000,-0.0912,0.3205,0.7499,0.821
2.756000,-0.0885,0.3222,0.7443,0.816
2.762000,-0.0873,0.3231,0.7394,0.812
2.763000,-0.0865,0.3234,0.7345,0.807
2.764000,-0.0856,0.3239,0.7296,0.803
2.764000,-0.0843,0.3263,0.7257,0.800
2.769000,-0.0816,0.3288,0.7223,0.798
2.769000,-0.0775,0.3305,0.7196,0.796
2.772000,-0.0728,0.3319,0.7169,0.793
2.773000,-0.0675,0.3322,0.7142,0.791
2.781000,-0.0631,0.3324,0.7123,0.789
2.782000,-0.0614,0.3329,0.7123,0.789
2.782000,-0.0604,0.3339,0.7133,0.790
2.783000,-0.0584,0.3346,0.7147,0.791
2.785000,-0.0552,0.3346,0.7164,0.793
2.786000,-0.0518,0.3346,0.7189,0.795
2.789000,-0.0491,0.3359,0.7216,0.797
2.790000,-0.0479,0.3381,0.7221,0.799
2.818000,-0.0455,0.3405,0.7206,0.798
2.819000,-0.0408,0.3425,0.7179,0.796
2.820000,-0.0347,0.3432,0.7147,0.794
2.820000,-0.0286,0.3427,0.7111,0.790
2.821000,-0.0237,0.3427,0.7064,0.786
2.821000,-0.0208,0.3437,0.7025,0.782
2.821000,-0.0191,0.3451,0.6998,0.781
2.821000,-0.0178,0.3466,0.6996,0.781
2.822000,-0.0178,0.3476,0.7006,0.782
2.822000,-0.0186,0.3491,0.7010,0.783
2.822000,-0.0200,0.3510,0.7006,0.784
2.822000,-0.0200,0.3522,0.7003,0.784
2.823000,-0.0181,0.3525,0.7013,0.785
2.823000,-0.0154,0.3530,0.7030,0.787
2.823000,-0.0134,0.3539,0.7054,0.789
2.824000,-0.0108,0.3554,0.7079,0.792
2.826000,-0.0078,0.3581,0.7098,0.795
2.826000,-0.0059,0.3623,0.7120,0.799
2.829000,-0.0046,0.3669,0.7135,0.802
2.829000,-0.0049,0.3708,0.7140,0.805
2.833000,-0.0056,0.3735,0.7142,0.806
2.834000,-0.0056,0.3762,0.7155,0.808
2.836000,-0.0054,0.3801,0.7162,0.811
2.837000,-0.0059,0.3850,0.7177,0.814
2.842000,-0.0078,0.3899,0.7211,0.820
2.843000,-0.0108,0.3940,0.7248,0.825
2.845000,-0.0130,0.3975,0.7274,0.829
2.845000,-0.0161,0.4006,0.7301,0.833
2.848000,-0.0205,0.4045,0.7336,0.838
2.849000,-0.0254,0.4087,0.7367,0.843
2.853000,-0.0303,0.4124,0.7394,0.847
2.854000,-0.0350,0.4153,0.7421,0.851
2.859000,-0.0391,0.4170,0.7448,0.854
2.860000,-0.0433,0.4182,0.7477,0.858
2.862000,-0.0489,0.4192,0.7509,0.861
2.862000,-0.0548,0.4202,0.7548,0.866
2.866000,-0.0604,0.4209,0.7590,0.870
2.866000,-0.0662,0.4217,0.7624,0.874
2.869000,-0.0704,0.4219,0.7666,0.878
2.869000,-0.0741,0.4217,0.7732,0.884
2.873000,-0.0780,0.4214,0.7800,0.890
2.873000,-0.0812,0.4219,0.7868,0.896
2.879000,-0.0836,0.4226,0.7942,0.904
2.880000,-0.0856,0.4229,0.8015,0.910
2.881000,-0.0858,0.4231,0.8081,0.916
2.881000,-0.0853,0.4229,0.8137,0.921
2.885000,-0.0843,0.4221,0.8189,0.925
2.885000,-0.0834,0.4219,0.8245,0.930
2.888000,-0.0821,0.4224,0.8301,0.935
2.888000,-0.0821,0.4229,0.8352,0.940
2.895000,-0.0836,0.4226,0.8404,0.944
2.896000,-0.0851,0.4207,0.8465,0.949
2.898000,-0.0851,0.4190,0.8536,0.955
2.898000,-0.0838,0.4180,0.8621,0.962
2.905000,-0.0816,0.4168,0.8719,0.970
2.905000,-0.0787,0.4153,0.8827,0.979
2.905000,-0.0736,0.4138,0.8939,0.988
2.905000,-0.0665,0.4131,0.9042,0.996
2.915000,-0.0594,0.4121,0.9137,1.004
2.916000,-0.0543,0.4104,0.9232,1.012
2.916000,-0.0506,0.4080,0.9315,1.018
2.916000,-0.0472,0.4048,0.9389,1.024
2.916000,-0.0440,0.4011,0.9462,1.029
2.916000,-0.0430,0.3977,0.9531,1.034
2.920000,-0.0442,0.3950,0.9601,1.039
2.921000,-0.0442,0.3916,0.9660,1.043
2.925000,-0.0406,0.3862,0.9709,1.046
2.925000,-0.0357,0.3808,0.9751,1.047
2.928000,-0.0325,0.3777,0.9777,1.049
2.929000,-0.0315,0.3764,0.9782,1.049
2.933000,-0.0320,0.3740,0.9758,1.045
2.933000,-0.0330,0.3715,0.9721,1.041
2.937000,-0.0350,0.3713,0.9689,1.038
2.937000,-0.0384,0.3730,0.9658,1.036
2.942000,-0.0435,0.3759,0.9623,1.034
2.943000,-0.0504,0.3801,0.9579,1.032
2.945000,-0.0589,0.3852,0.9518,1.029
2.946000,-0.0684,0.3916,0.9440,1.024
2.950000,-0.0772,0.3984,0.9362,1.020
2.950000,-0.0851,0.4058,0.9289,1.017
2.953000,-0.0909,0.4124,0.9205,1.013
2.953000,-0.0953,0.4177,0.9110,1.007
2.956000,-0.0992,0.4226,0.9020,1.001
2.958000,-0.1041,0.4273,0.8946,0.997
2.961000,-0.1098,0.4327,0.8888,0.995
2.962000,-0.1142,0.4393,0.8836,0.993
2.966000,-0.1156,0.4468,0.8790,0.993
2.967000,-0.1149,0.4534,0.8741,0.991
2.969000,-0.1120,0.4576,0.8687,0.988
2.969000,-0.1080,0.4603,0.8638,0.985
2.973000,-0.1039,0.4632,0.8597,0.982
2.973000,-0.1002,0.4666,0.8565,0.981
2.977000,-0.0975,0.4703,0.8541,0.980
2.979000,-0.0958,0.4735,0.8531,0.980
2.981000,-0.0958,0.4771,0.8531,0.982
2.981000,-0.0975,0.4818,0.8546,0.986
2.986000,-0.1007,0.4872,0.8590,0.993
2.987000,-0.1056,0.4930,0.8663,1.002
2.989000,-0.1117,0.4982,0.8758,1.014
2.989000,-0.1173,0.5031,0.8866,1.026
2.996000,-0.1222,0.5075,0.8995,1.040
2.997000,-0.1266,0.5109,0.9149,1.056
2.997000,-0.1305,0.5133,0.9318,1.072
2.998000,-0.1349,0.5158,0.9501,1.089
3.002000,-0.1396,0.5180,0.9699,1.108
3.002000,-0.1440,0.5189,0.9909,1.128
3.006000,-0.1489,0.5187,1.0132,1.148
3.007000,-0.1533,0.5172,1.0359,1.168
3.024000,-0.1577,0.5155,1.0594,1.189
3.025000,-0.1628,0.5138,1.0824,1.209
3.025000,-0.1679,0.5128,1.1044,1.229
3.026000,-0.1731,0.5126,1.1269,1.250
3.026000,-0.1777,0.5121,1.1484,1.270
3.026000,-0.1841,0.5111,1.1674,1.288
3.026000,-0.1911,0.5099,1.1843,1.303
3.027000,-0.1924,0.5087,1.2009,1.318
3.027000,-0.1867,0.5065,1.2195,1.334
3.027000,-0.1792,0.5038,1.2400,1.350
3.029000,-0.1733,0.5021,1.2588,1.366
3.030000,-0.1677,0.5009,1.2716,1.377
3.034000,-0.1577,0.4979,1.2764,1.379
3.034000,-0.1442,0.4930,1.2823,1.381
3.037000,-0.1347,0.4896,1.2948,1.391
3.037000,-0.1303,0.4896,1.3097,1.404
3.043000,-0.1296,0.4943,1.3217,1.417
3.044000,-0.1337,0.4994,1.3358,1.432
3.047000,-0.1401,0.5006,1.3547,1.451
3.048000,-0.1445,0.4996,1.3720,1.467
3.049000,-0.1474,0.4994,1.3877,1.482
3.049000,-0.1523,0.4987,1.4011,1.495
3.053000,-0.1599,0.4962,1.4141,1.507
3.054000,-0.1692,0.4928,1.4282,1.520
3.057000,-0.1789,0.4884,1.4402,1.531
3.060000,-0.1882,0.4830,1.4471,1.537
3.061000,-0.1968,0.4767,1.4502,1.539
3.062000,-0.2043,0.4696,1.4527,1.540
3.065000,-0.2097,0.4610,1.4539,1.540
3.066000,-0.2124,0.4500,1.4520,1.535
3.070000,-0.2136,0.4383,1.4466,1.527
3.071000,-0.2156,0.4278,1.4417,1.519
3.074000,-0.2188,0.4143,1.4395,1.514
3.075000,-0.2200,0.3962,1.4373,1.507
3.078000,-0.2171,0.3769,1.4317,1.496
3.079000,-0.2131,0.3588,1.4212,1.481
3.080000,-0.2109,0.3434,1.4084,1.465
3.081000,-0.2114,0.3300,1.3965,1.450
3.086000,-0.2136,0.3175,1.3864,1.438
3.086000,-0.2158,0.3065,1.3779,1.428
3.088000,-0.2171,0.2963,1.3703,1.419
3.089000,-0.2168,0.2865,1.3644,1.411
3.096000,-0.2153,0.2772,1.3596,1.404
3.097000,-0.2122,0.2689,1.3532,1.396
3.099000,-0.2083,0.2606,1.3444,1.385
3.099000,-0.2043,0.2527,1.3322,1.371
3.101000,-0.1995,0.2461,1.3178,1.355
3.102000,-0.1941,0.2405,1.3006,1.337
3.107000,-0.1889,0.2361,1.2818,1.317
3.107000,-0.1853,0.2332,1.2632,1.298
3.116000,-0.1816,0.2305,1.2449,1.279
3.117000,-0.1765,0.2276,1.2249,1.258
3.117000,-0.1696,0.2244,1.2034,1.236
3.118000,-0.1621,0.2205,1.1819,1.213
3.118000,-0.1545,0.2171,1.1616,1.192
3.118000,-0.1484,0.2144,1.1432,1.173
3.121000,-0.1430,0.2122,1.1247,1.153
3.121000,-0.1374,0.2114,1.1044,1.133
3.125000,-0.1313,0.2109,1.0829,1.111
3.126000,-0.1230,0.2097,1.0609,1.088
3.129000,-0.1142,0.2090,1.0396,1.067
3.129000,-0.1056,0.2092,1.0198,1.046
3.134000,-0.0978,0.2100,1.0015,1.028
3.134000,-0.0912,0.2105,0.9841,1.010
3.137000,-0.0851,0.2097,0.9670,0.993
3.137000,-0.0794,0.2090,0.9513,0.977
3.142000,-0.0758,0.2083,0.9372,0.963
3.142000,-0.0741,0.2078,0.9242,0.950
3.145000,-0.0743,0.2070,0.9127,0.939
3.145000,-0.0755,0.2051,0.9037,0.930
3.150000,-0.0768,0.2029,0.8961,0.922
3.150000,-0.0790,0.2002,0.8890,0.915
3.153000,-0.0814,0.1970,0.8834,0.909
3.154000,-0.0836,0.1943,0.8797,0.905
3.156000,-0.0858,0.1921,0.8773,0.902
3.157000,-0.0880,0.1904,0.8770,0.902
3.160000,-0.0904,0.1885,0.8787,0.903
3.161000,-0.0929,0.1850,0.8819,0.906
3.166000,-0.0963,0.1806,0.8863,0.910
3.166000,-0.1014,0.1775,0.8912,0.914
3.169000,-0.1066,0.1753,0.8954,0.919
3.169000,-0.1085,0.1709,0.8981,0.921
3.173000,-0.1066,0.1628,0.9012,0.922
3.173000,-0.1017,0.1525,0.9047,0.923
3.178000,-0.0980,0.1432,0.9073,0.924
3.179000,-0.0980,0.1364,0.9103,0.926
3.182000,-0.1000,0.1308,0.9137,0.928
3.182000,-0.1017,0.1252,0.9179,0.932
3.186000,-0.1032,0.1205,0.9223,0.936
3.186000,-0.1063,0.1181,0.9276,0.941
3.189000,-0.1110,0.1205,0.9355,0.950
3.189000,-0.1203,0.1406,0.9487,0.967
3.207000,-0.1428,0.1882,0.9680,0.996
3.208000,-0.1582,0.2193,0.9780,1.015
3.209000,-0.1445,0.1977,0.9731,1.003
3.210000,-0.1149,0.1501,0.9677,0.986
3.210000,-0.0922,0.1146,0.9699,0.981
3.210000,-0.0843,0.0980,0.9785,0.987
3.210000,-0.0856,0.0880,0.9887,0.996
3.210000,-0.0895,0.0772,0.9949,1.002
3.211000,-0.0948,0.0667,0.9978,1.005
3.211000,-0.1029,0.0601,1.0032,1.010
3.214000,-0.1134,0.0596,1.0127,1.021
3.214000,-0.1254,0.0645,1.0247,1.034
3.217000,-0.1366,0.0709,1.0349,1.046
3.217000,-0.1472,0.0755,1.0401,1.053
3.221000,-0.1567,0.0807,1.0420,1.057
3.221000,-0.1635,0.0900,1.0411,1.058
3.226000,-0.1674,0.1012,1.0359,1.054
3.227000,-0.1689,0.1115,1.0264,1.046
3.229000,-0.1706,0.1252,1.0151,1.037
3.229000,-0.1772,0.1601,1.0081,1.036
3.234000,-0.1843,0.2114,1.0032,1.042
3.234000,-0.1740,0.2327,0.9836,1.026
3.236000,-0.1457,0.2158,0.9540,0.989
3.236000,-0.1144,0.1946,0.9330,0.960
3.242000,-0.0900,0.1929,0.9247,0.949
3.243000,-0.0760,0.1965,0.9181,0.942
3.245000,-0.0709,0.1926,0.9049,0.928
3.246000,-0.0665,0.1826,0.8910,0.912
3.249000,-0.0589,0.1723,0.8829,0.901
3.249000,-0.0513,0.1662,0.8795,0.897
3.254000,-0.0486,0.1692,0.8756,0.893
3.255000,-0.0518,0.1823,0.8697,0.890
3.261000,-0.0587,0.1975,0.8604,0.885
3.262000,-0.0665,0.2112,0.8482,0.877
3.262000,-0.0733,0.2224,0.8313,0.864
3.263000,-0.0775,0.2317,0.8103,0.846
3.267000,-0.0780,0.2422,0.7886,0.829
3.267000,-0.0758,0.2540,0.7680,0.812
3.270000,-0.0709,0.2677,0.7519,0.801
3.271000,-0.0648,0.2843,0.7411,0.796
3.276000,-0.0592,0.2989,0.7328,0.794
3.277000,-0.0535,0.3082,0.7233,0.788
3.277000,-0.0469,0.3141,0.7157,0.783
3.277000,-0.0401,0.3207,0.7106,0.781
3.281000,-0.0379,0.3310,0.7037,0.779
3.281000,-0.0401,0.3417,0.6949,0.775
3.286000,-0.0425,0.3469,0.6822,0.767
3.287000,-0.0442,0.3478,0.6671,0.754
3.290000,-0.0455,0.3478,0.6492,0.738
3.291000,-0.0447,0.3464,0.6297,0.720
3.299000,-0.0411,0.3427,0.6121,0.703
3.300000,-0.0369,0.3395,0.6011,0.691
3.301000,-0.0342,0.3393,0.5986,0.689
3.301000,-0.0288,0.3415,0.6020,0.693
3.302000,-0.0176,0.3508,0.6104,0.704
3.302000,0.0017,0.3689,0.6236,0.724
3.323000,0.0264,0.3896,0.6426,0.752
3.324000,0.0396,0.3972,0.6558,0.768
3.325000,0.0379,0.3899,0.6614,0.769
3.325000,0.0332,0.3767,0.6671,0.767
3.325000,0.0323,0.3635,0.6768,0.769
3.325000,0.0320,0.3505,0.6886,0.773
3.325000,0.0303,0.3346,0.6949,0.772
3.326000,0.0269,0.3207,0.6986,0.769
3.326000,0.0222,0.3187,0.7057,0.775
3.326000,0.0174,0.3258,0.7164,0.787
3.326000,0.0108,0.3329,0.7284,0.801
3.326000,0.0037,0.3354,0.7377,0.810
3.329000,-0.0056,0.3371,0.7485,0.821
3.329000,-0.0181,0.3420,0.7636,0.837
3.333000,-0.0310,0.3473,0.7768,0.852
3.334000,-0.0408,0.3493,0.7859,0.861
3.339000,-0.0457,0.3469,0.7917,0.866
3.339000,-0.0464,0.3427,0.7927,0.865
3.342000,-0.0462,0.3393,0.7898,0.861
3.343000,-0.0469,0.3381,0.7846,0.856
3.346000,-0.0484,0.3373,0.7820,0.853
3.346000,-0.0508,0.3363,0.7820,0.853
3.350000,-0.0528,0.3341,0.7824,0.852
3.351000,-0.0540,0.3310,0.7842,0.853
3.353000,-0.0552,0.3273,0.7861,0.853
3.354000,-0.0570,0.3251,0.7886,0.855
3.359000,-0.0587,0.3234,0.7905,0.856
3.360000,-0.0594,0.3224,0.7910,0.856
3.361000,-0.0594,0.3219,0.7900,0.855
3.361000,-0.0589,0.3222,0.7908,0.856
3.366000,-0.0572,0.3224,0.7932,0.858
3.366000,-0.0528,0.3224,0.7944,0.859
3.369000,-0.0455,0.3224,0.7954,0.859
3.369000,-0.0413,0.3229,0.7969,0.861
3.372000,-0.0428,0.3258,0.7974,0.862
3.373000,-0.0467,0.3307,0.7978,0.865
3.377000,-0.0494,0.3356,0.7983,0.867
3.378000,-0.0496,0.3390,0.7993,0.870
3.382000,-0.0484,0.3415,0.7996,0.871
3.382000,-0.0460,0.3439,0.7978,0.870
3.385000,-0.0430,0.3466,0.7947,0.868
3.385000,-0.0394,0.3488,0.7922,0.867
3.389000,-0.0350,0.3495,0.7915,0.866
3.389000,-0.0288,0.3493,0.7922,0.866
3.395000,-0.0188,0.3486,0.7893,0.863
3.396000,-0.0100,0.3495,0.7820,0.857
3.396000,-0.0071,0.3525,0.7776,0.854
3.396000,-0.0078,0.3559,0.7751,0.853
3.401000,-0.0088,0.3576,0.7722,0.851
3.401000,-0.0090,0.3574,0.7673,0.846
3.416000,-0.0100,0.3554,0.7582,0.837
3.417000,-0.0142,0.3554,0.7446,0.825
3.417000,-0.0220,0.3564,0.7248,0.808
3.417000,-0.0320,0.3569,0.7045,0.790
3.417000,-0.0416,0.3564,0.6891,0.777
3.418000,-0.0435,0.3566,0.6778,0.767
3.418000,-0.0396,0.3559,0.6654,0.756
3.418000,-0.0401,0.3527,0.6502,0.741
3.421000,-0.0484,0.3500,0.6365,0.728
3.422000,-0.0601,0.3500,0.6294,0.723
3.425000,-0.0682,0.3517,0.6284,0.723
3.426000,-0.0604,0.3547,0.6262,0.722
3.429000,-0.0450,0.3559,0.6196,0.716
3.429000,-0.0445,0.3539,0.6189,0.714
3.434000,-0.0589,0.3515,0.6302,0.724
3.434000,-0.0770,0.3503,0.6478,0.740
3.440000,-0.0922,0.3491,0.6619,0.754
3.441000,-0.1044,0.3469,0.6695,0.761
3.441000,-0.1154,0.3449,0.6746,0.766
3.441000,-0.1259,0.3439,0.6827,0.775
3.446000,-0.1359,0.3444,0.6942,0.787
3.446000,-0.1437,0.3459,0.7059,0.799
3.448000,-0.1491,0.3469,0.7164,0.810
3.448000,-0.1481,0.3471,0.7274,0.820
3.453000,-0.1335,0.3483,0.7389,0.828
3.453000,-0.1051,0.3500,0.7482,0.833
3.457000,-0.0724,0.3522,0.7529,0.834
3.457000,-0.0455,0.3564,0.7551,0.836
3.461000,-0.0291,0.3620,0.7582,0.841
3.461000,-0.0210,0.3676,0.7624,0.847
3.474000,-0.0191,0.3730,0.7670,0.853
3.474000,-0.0198,0.3791,0.7724,0.861
3.474000,-0.0205,0.3857,0.7790,0.870
3.474000,-0.0208,0.3923,0.7864,0.879
3.474000,-0.0205,0.3979,0.7932,0.888
3.474000,-0.0203,0.4014,0.7993,0.895
3.476000,-0.0196,0.4033,0.8049,0.901
3.476000,-0.0176,0.4043,0.8115,0.907
3.480000,-0.0159,0.4048,0.8181,0.913
3.480000,-0.0159,0.4060,0.8247,0.919
3.485000,-0.0166,0.4077,0.8299,0.925
3.485000,-0.0156,0.4089,0.8335,0.929
3.488000,-0.0073,0.4124,0.8360,0.932
3.488000,0.0083,0.4168,0.8333,0.932
3.494000,0.0169,0.4192,0.8291,0.929
3.494000,0.0120,0.4209,0.8313,0.932
3.497000,0.0015,0.4224,0.8394,0.940
3.497000,-0.0073,0.4234,0.8489,0.949
3.501000,-0.0130,0.4241,0.8580,0.957
3.501000,-0.0174,0.4234,0.8663,0.964
3.505000,-0.0222,0.4204,0.8736,0.970
3.506000,-0.0298,0.4212,0.8812,0.977
3.510000,-0.0462,0.4353,0.8895,0.991
3.510000,-0.0592,0.4532,0.8959,1.006
3.513000,-0.0491,0.4591,0.9005,1.012
3.513000,-0.0196,0.4542,0.9032,1.011
3.516000,0.0073,0.4451,0.9042,1.008
3.517000,0.0178,0.4385,0.9078,1.008
3.520000,0.0142,0.4346,0.9176,1.015
3.521000,0.0056,0.4336,0.9337,1.030
3.525000,-0.0032,0.4339,0.9521,1.046
3.527000,-0.0125,0.4346,0.9689,1.062
3.528000,-0.0220,0.4358,0.9836,1.076
3.529000,-0.0318,0.4371,0.9966,1.089
3.533000,-0.0416,0.4393,1.0095,1.102
3.533000,-0.0513,0.4417,1.0232,1.116
3.537000,-0.0589,0.4434,1.0364,1.129
3.537000,-0.0643,0.4446,1.0481,1.140
3.541000,-0.0697,0.4459,1.0587,1.151
3.541000,-0.0765,0.4471,1.0694,1.162
3.545000,-0.0856,0.4478,1.0821,1.174
3.545000,-0.0944,0.4476,1.0956,1.187
3.549000,-0.1022,0.4473,1.1102,1.201
3.549000,-0.1105,0.4490,1.1256,1.217
3.553000,-0.1183,0.4517,1.1413,1.233
3.553000,-0.1249,0.4522,1.1572,1.249
3.557000,-0.1303,0.4493,1.1726,1.262
3.558000,-0.1330,0.4439,1.1877,1.275
3.561000,-0.1322,0.4375,1.2019,1.286
3.561000,-0.1291,0.4314,1.2148,1.296
3.565000,-0.1237,0.4263,1.2246,1.303
3.565000,-0.1178,0.4224,1.2307,1.307
3.569000,-0.1124,0.4195,1.2344,1.309
3.569000,-0.1076,0.4180,1.2361,1.309
3.574000,-0.1022,0.4173,1.2368,1.309
3.575000,-0.0956,0.4168,1.2364,1.308
3.577000,-0.0878,0.4163,1.2349,1.306
3.577000,-0.0807,0.4153,1.2327,1.303
3.582000,-0.0746,0.4143,1.2307,1.301
3.582000,-0.0697,0.4148,1.2278,1.298
3.585000,-0.0655,0.4158,1.2239,1.294
3.586000,-0.0604,0.4180,1.2192,1.290
3.594000,-0.0533,0.4219,1.2136,1.286
3.595000,-0.0462,0.4261,1.2065,1.280
3.596000,-0.0398,0.4295,1.1987,1.274
3.596000,-0.0345,0.4339,1.1914,1.268
3.597000,-0.0279,0.4395,1.1853,1.264
3.597000,-0.0200,0.4454,1.1806,1.262
3.601000,-0.0110,0.4512,1.1760,1.260
3.602000,-0.0015,0.4578,1.1711,1.257
3.606000,0.0066,0.4676,1.1669,1.257
3.606000,0.0122,0.4786,1.1635,1.258
3.616000,0.0186,0.4889,1.1623,1.261
3.617000,0.0249,0.4989,1.1623,1.265
3.617000,0.0303,0.5089,1.1638,1.271
3.617000,0.0357,0.5189,1.1665,1.277
3.617000,0.0425,0.5277,1.1689,1.283
3.618000,0.0528,0.5346,1.1696,1.287
3.621000,0.0650,0.5404,1.1674,1.288
3.622000,0.0772,0.5453,1.1647,1.288
3.625000,0.0882,0.5488,1.1623,1.288
3.626000,0.0985,0.5517,1.1603,1.289
3.630000,0.1073,0.5529,1.1586,1.288
3.630000,0.1146,0.5524,1.1562,1.286
3.633000,0.1220,0.5507,1.1537,1.284
3.633000,0.1291,0.5473,1.1511,1.281
3.637000,0.1347,0.5424,1.1491,1.278
3.637000,0.1384,0.5365,1.1486,1.275
3.642000,0.1408,0.5292,1.1484,1.272
3.642000,0.1430,0.5204,1.1462,1.267
3.645000,0.1447,0.5101,1.1425,1.260
3.646000,0.1459,0.4999,1.1376,1.251
3.648000,0.1467,0.4903,1.1313,1.242
3.649000,0.1447,0.4808,1.1244,1.231
3.653000,0.1406,0.4718,1.1178,1.221
