time,gFx,gFy,gFz,TgF
3.425000,0.2872,0.8885,-0.3253,0.989
3.425000,0.2887,0.8880,-0.3278,0.990
3.428000,0.2906,0.8866,-0.3300,0.990
3.429000,0.2919,0.8846,-0.3329,0.989
3.435000,0.2931,0.8827,-0.3339,0.988
3.436000,0.2948,0.8812,-0.3341,0.987
3.437000,0.2965,0.8812,-0.3359,0.989
3.437000,0.2975,0.8822,-0.3373,0.990
3.442000,0.2982,0.8834,-0.3381,0.992
3.442000,0.2977,0.8846,-0.3390,0.993
3.445000,0.2967,0.8853,-0.3400,0.994
3.446000,0.2955,0.8861,-0.3405,0.994
3.456000,0.2941,0.8871,-0.3417,0.995
3.457000,0.2938,0.8880,-0.3439,0.997
3.458000,0.2945,0.8890,-0.3459,0.998
3.458000,0.2948,0.8893,-0.3483,1.000
3.458000,0.2943,0.8895,-0.3515,1.001
3.458000,0.2933,0.8897,-0.3549,1.002
3.462000,0.2921,0.8905,-0.3583,1.003
3.463000,0.2909,0.8912,-0.3615,1.005
3.466000,0.2889,0.8917,-0.3657,1.006
3.467000,0.2870,0.8917,-0.3862,1.013
3.473000,0.2877,0.8919,-0.4507,1.040
3.474000,0.2894,0.8922,-0.5593,1.092
3.475000,0.2845,0.8944,-0.6734,1.155
3.475000,0.2691,0.9022,-0.7446,1.200
3.478000,0.2545,0.9130,-0.7468,1.207
3.478000,0.2493,0.9220,-0.6900,1.178
3.482000,0.2525,0.9286,-0.6096,1.139
3.482000,0.2584,0.9350,-0.5400,1.110
3.487000,0.2620,0.9411,-0.4967,1.096
3.487000,0.2620,0.9447,-0.4803,1.092
3.491000,0.2613,0.9457,-0.4808,1.093
3.491000,0.2603,0.9438,-0.4855,1.093
3.495000,0.2586,0.9389,-0.4820,1.087
3.495000,0.2559,0.9335,-0.4613,1.072
3.497000,0.2493,0.9291,-0.4241,1.051
3.497000,0.2366,0.9259,-0.3796,1.028
3.502000,0.2195,0.9232,-0.3398,1.008
3.502000,0.2021,0.9223,-0.3102,0.994
3.506000,0.1882,0.9225,-0.2904,0.985
3.506000,0.1784,0.9230,-0.2774,0.980
3.511000,0.1714,0.9237,-0.2689,0.977
3.511000,0.1672,0.9242,-0.2623,0.975
3.512000,0.1652,0.9247,-0.2559,0.974
3.513000,0.1648,0.9247,-0.2493,0.972
3.518000,0.1648,0.9237,-0.2435,0.969
3.519000,0.1652,0.9227,-0.2386,0.967
3.523000,0.1665,0.9213,-0.2349,0.965
3.523000,0.1689,0.9203,-0.2327,0.964
3.526000,0.1733,0.9208,-0.2327,0.965
3.526000,0.1797,0.9230,-0.2347,0.969
3.530000,0.1875,0.9254,-0.2373,0.974
3.531000,0.1958,0.9276,-0.2405,0.978
3.534000,0.2039,0.9301,-0.2447,0.983
3.535000,0.2100,0.9323,-0.2501,0.988
3.539000,0.2156,0.9335,-0.2559,0.992
3.539000,0.2210,0.9333,-0.2618,0.994
3.542000,0.2273,0.9313,-0.2681,0.995
3.543000,0.2339,0.9276,-0.2760,0.996
3.547000,0.2405,0.9237,-0.2855,0.996
3.547000,0.2464,0.9201,-0.2958,0.997
3.550000,0.2513,0.9164,-0.3053,0.998
3.550000,0.2552,0.9139,-0.3146,1.000
3.554000,0.2593,0.9132,-0.3231,1.003
3.554000,0.2637,0.9132,-0.3327,1.007
3.558000,0.2672,0.9142,-0.3420,1.012
3.559000,0.2701,0.9157,-0.3493,1.017
3.562000,0.2728,0.9169,-0.3549,1.020
3.562000,0.2755,0.9176,-0.3593,1.023
3.573000,0.2779,0.9188,-0.3630,1.026
3.573000,0.2789,0.9205,-0.3654,1.029
3.574000,0.2767,0.9240,-0.3659,1.032
3.574000,0.2721,0.9293,-0.3652,1.035
6.843000,0.3701,0.8502,-0.3686,0.998
6.843000,0.3676,0.8533,-0.3769,1.003
6.845000,0.3645,0.8572,-0.3847,1.008
6.845000,0.3610,0.8614,-0.3918,1.013
6.846000,0.3571,0.8658,-0.3975,1.017
6.847000,0.3530,0.8704,-0.4019,1.022
6.852000,0.3493,0.8748,-0.4063,1.026
6.852000,0.3456,0.8785,-0.4092,1.029
6.857000,0.3410,0.8817,-0.4114,1.031
6.858000,0.3359,0.8853,-0.4138,1.033
6.861000,0.3307,0.8897,-0.4163,1.036
6.861000,0.3258,0.8944,-0.4165,1.039
6.863000,0.3212,0.8983,-0.4153,1.040
6.864000,0.3165,0.9022,-0.4138,1.042
6.870000,0.3129,0.9056,-0.4126,1.043
6.870000,0.3102,0.9088,-0.4121,1.045
6.870000,0.3073,0.9117,-0.4107,1.046
6.870000,0.3043,0.9137,-0.4080,1.046
6.875000,0.3021,0.9152,-0.4045,1.045
6.876000,0.3004,0.9166,-0.4014,1.045
6.879000,0.2987,0.9183,-0.3982,1.045
6.879000,0.2977,0.9196,-0.3953,1.044
6.886000,0.2967,0.9193,-0.3926,1.043
6.886000,0.2950,0.9191,-0.3894,1.041
6.887000,0.2931,0.9193,-0.3855,1.039
6.888000,0.2921,0.9191,-0.3825,1.037
6.891000,0.2914,0.9181,-0.3803,1.036
6.892000,0.2906,0.9169,-0.3786,1.034
6.895000,0.2897,0.9159,-0.3772,1.032
6.895000,0.2901,0.9149,-0.3755,1.031
6.902000,0.2911,0.9139,-0.3735,1.029
6.902000,0.2916,0.9125,-0.3723,1.028
6.904000,0.2916,0.9103,-0.3713,1.025
6.904000,0.2921,0.9078,-0.3706,1.023
6.907000,0.2933,0.9059,-0.3701,1.022
6.907000,0.2955,0.9039,-0.3706,1.021
6.911000,0.2980,0.9022,-0.3706,1.020
6.911000,0.2997,0.9005,-0.3696,1.018
6.916000,0.3021,0.8983,-0.3693,1.017
6.917000,0.3043,0.8954,-0.3696,1.015
6.919000,0.3070,0.8927,-0.3679,1.013
6.919000,0.3097,0.8905,-0.3654,1.011
6.923000,0.3117,0.8888,-0.3632,1.009
6.923000,0.3131,0.8873,-0.3615,1.008
6.927000,0.3143,0.8853,-0.3603,1.006
6.927000,0.3163,0.8839,-0.3586,1.005
6.931000,0.3183,0.8836,-0.3554,1.004
6.931000,0.3195,0.8834,-0.3522,1.003
6.935000,0.3205,0.8824,-0.3495,1.002
6.935000,0.3212,0.8817,-0.3466,1.000
6.939000,0.3222,0.8812,-0.3439,0.999
6.939000,0.3229,0.8807,-0.3412,0.998
6.943000,0.3222,0.8807,-0.3390,0.997
6.943000,0.3209,0.8814,-0.3368,0.997
6.947000,0.3212,0.8817,-0.3344,0.996
6.947000,0.3217,0.8814,-0.3312,0.995
6.951000,0.3219,0.8807,-0.3285,0.994
6.951000,0.3214,0.8805,-0.3268,0.993
6.955000,0.3212,0.8814,-0.3261,0.993
6.956000,0.3222,0.8817,-0.3249,0.993
6.959000,0.3231,0.8814,-0.3236,0.993
6.960000,0.3234,0.8809,-0.3231,0.993
6.964000,0.3231,0.8805,-0.3234,0.992
6.964000,0.3222,0.8807,-0.3234,0.992
6.970000,0.3209,0.8814,-0.3236,0.992
6.970000,0.3202,0.8822,-0.3241,0.993
6.974000,0.3187,0.8831,-0.3244,0.993
6.975000,0.3165,0.8846,-0.3246,0.994
6.975000,0.3143,0.8863,-0.3258,0.995
6.976000,0.3126,0.8878,-0.3275,0.997
6.980000,0.3112,0.8890,-0.3300,0.998
6.980000,0.3099,0.8907,-0.3327,1.000
6.985000,0.3085,0.8919,-0.3356,1.002
6.985000,0.3063,0.8927,-0.3390,1.003
6.988000,0.3038,0.8934,-0.3434,1.004
6.988000,0.3021,0.8941,-0.3486,1.006
6.992000,0.3014,0.8951,-0.3532,1.008
6.993000,0.3011,0.8959,-0.3576,1.011
6.996000,0.3009,0.8959,-0.3610,1.012
6.996000,0.3009,0.8959,-0.3645,1.013
7.002000,0.3004,0.8961,-0.3684,1.014
7.002000,0.2994,0.8966,-0.3720,1.016
7.004000,0.2989,0.8978,-0.3747,1.018
7.005000,0.2985,0.8993,-0.3767,1.020
7.008000,0.2972,0.9007,-0.3789,1.021
7.009000,0.2963,0.9015,-0.3803,1.022
7.013000,0.2955,0.9022,-0.3813,1.023
7.014000,0.2958,0.9032,-0.3821,1.024
7.015000,0.2955,0.9044,-0.3816,1.025
7.015000,0.2950,0.9056,-0.3799,1.025
7.019000,0.2948,0.9061,-0.3781,1.025
7.020000,0.2955,0.9061,-0.3772,1.025
7.025000,0.2953,0.9064,-0.3762,1.025
7.026000,0.2945,0.9069,-0.3740,1.024
7.028000,0.2943,0.9071,-0.3711,1.023
7.028000,0.2945,0.9071,-0.3679,1.022
7.032000,0.2950,0.9069,-0.3652,1.021
7.032000,0.2960,0.9064,-0.3630,1.020
7.036000,0.2975,0.9059,-0.3610,1.020
7.036000,0.2992,0.9047,-0.3588,1.018
7.040000,0.3011,0.9037,-0.3566,1.017
7.040000,0.3029,0.9034,-0.3544,1.017
7.044000,0.3041,0.9022,-0.3522,1.015
7.045000,0.3046,0.9007,-0.3505,1.013
7.049000,0.3051,0.8995,-0.3491,1.012
7.050000,0.3063,0.8983,-0.3481,1.011
7.053000,0.3070,0.8973,-0.3464,1.010
7.054000,0.3085,0.8963,-0.3439,1.008
7.056000,0.3109,0.8949,-0.3417,1.007
7.057000,0.3131,0.8939,-0.3405,1.007
7.061000,0.3143,0.8939,-0.3400,1.007
7.062000,0.3153,0.8932,-0.3388,1.006
7.065000,0.3161,0.8917,-0.3371,1.004
7.066000,0.3165,0.8905,-0.3354,1.003
7.068000,0.3170,0.8893,-0.3337,1.001
7.068000,0.3175,0.8883,-0.3322,1.000
7.071000,0.3190,0.8880,-0.3315,1.000
7.071000,0.3205,0.8883,-0.3300,1.000
7.074000,0.3207,0.8880,-0.3283,1.000
7.075000,0.3207,0.8873,-0.3268,0.998
7.079000,0.3205,0.8866,-0.3263,0.998
7.079000,0.3205,0.8871,-0.3261,0.998
7.087000,0.3214,0.8875,-0.3253,0.998
7.087000,0.3224,0.8878,-0.3241,0.999
7.087000,0.3227,0.8878,-0.3241,0.999
7.088000,0.3227,0.8871,-0.3249,0.998
7.093000,0.3229,0.8858,-0.3251,0.997
7.094000,0.3231,0.8851,-0.3246,0.997
7.096000,0.3229,0.8853,-0.3241,0.997
7.097000,0.3222,0.8851,-0.3241,0.996
7.102000,0.3212,0.8851,-0.3244,0.996
7.103000,0.3205,0.8853,-0.3244,0.996
7.103000,0.3197,0.8858,-0.3249,0.996
7.103000,0.3197,0.8866,-0.3251,0.997
7.107000,0.3195,0.8873,-0.3251,0.998
7.108000,0.3190,0.8878,-0.3253,0.998
7.111000,0.3187,0.8883,-0.3258,0.998
7.112000,0.3178,0.8888,-0.3266,0.999
7.115000,0.3170,0.8897,-0.3275,1.000
7.116000,0.3165,0.8905,-0.3288,1.001
7.119000,0.3156,0.8907,-0.3295,1.001
7.120000,0.3146,0.8912,-0.3302,1.001
7.123000,0.3139,0.8922,-0.3310,1.002
7.123000,0.3124,0.8934,-0.3315,1.003
7.128000,0.3104,0.8944,-0.3327,1.003
7.129000,0.3092,0.8954,-0.3344,1.005
7.131000,0.3082,0.8966,-0.3359,1.006
7.132000,0.3068,0.8976,-0.3373,1.007
7.136000,0.3046,0.8983,-0.3381,1.007
7.137000,0.3031,0.8988,-0.3388,1.007
7.140000,0.3029,0.8998,-0.3395,1.008
7.140000,0.3021,0.9003,-0.3407,1.009
7.144000,0.3014,0.9005,-0.3420,1.009
7.144000,0.3014,0.9005,-0.3437,1.010
7.146000,0.3021,0.9007,-0.3449,1.011
7.147000,0.3026,0.9015,-0.3449,1.012
7.150000,0.3031,0.9025,-0.3449,1.013
7.151000,0.3031,0.9027,-0.3451,1.013
7.156000,0.3036,0.9022,-0.3451,1.013
7.157000,0.3048,0.9020,-0.3454,1.013
7.160000,0.3060,0.9022,-0.3459,1.014
7.160000,0.3065,0.9017,-0.3456,1.013
7.163000,0.3065,0.9012,-0.3442,1.012
7.163000,0.3063,0.9007,-0.3425,1.011
7.168000,0.3058,0.8995,-0.3420,1.010
7.168000,0.3053,0.8988,-0.3425,1.009
7.172000,0.3058,0.8995,-0.3429,1.010
7.172000,0.3068,0.9003,-0.3432,1.011
7.175000,0.3077,0.9007,-0.3429,1.012
7.176000,0.3082,0.9005,-0.3432,1.012
7.180000,0.3092,0.9000,-0.3432,1.012
7.180000,0.3102,0.8998,-0.3434,1.012
7.186000,0.3114,0.8993,-0.3444,1.012
7.186000,0.3121,0.8983,-0.3451,1.012
7.186000,0.3121,0.8976,-0.3454,1.011
7.186000,0.3119,0.8973,-0.3459,1.011
7.191000,0.3121,0.8971,-0.3459,1.011
7.191000,0.3114,0.8966,-0.3456,1.010
7.196000,0.3107,0.8966,-0.3451,1.010
7.196000,0.3097,0.8966,-0.3449,1.009
7.200000,0.3085,0.8959,-0.3451,1.008
7.200000,0.3070,0.8946,-0.3456,1.007
7.204000,0.3058,0.8949,-0.3461,1.007
7.204000,0.3048,0.8961,-0.3459,1.008
7.208000,0.3038,0.8971,-0.3461,1.008
7.209000,0.3029,0.8968,-0.3471,1.008
7.213000,0.3014,0.8963,-0.3483,1.008
7.213000,0.3004,0.8968,-0.3491,1.008
7.216000,0.3004,0.8978,-0.3493,1.009
7.216000,0.3002,0.8988,-0.3493,1.010
7.220000,0.3004,0.8995,-0.3495,1.011
7.220000,0.2999,0.9000,-0.3503,1.011
7.224000,0.2999,0.9000,-0.3517,1.012
7.224000,0.3009,0.9000,-0.3530,1.012
7.227000,0.3014,0.9000,-0.3525,1.012
7.228000,0.3011,0.8998,-0.3520,1.012
7.231000,0.3004,0.8990,-0.3527,1.011
7.231000,0.2997,0.8985,-0.3539,1.011
7.239000,0.2999,0.8983,-0.3549,1.011
7.239000,0.3002,0.8976,-0.3557,1.011
7.239000,0.3007,0.8971,-0.3559,1.011
7.240000,0.3016,0.8968,-0.3564,1.011
7.245000,0.3026,0.8968,-0.3571,1.012
7.245000,0.3036,0.8968,-0.3569,1.012
7.247000,0.3043,0.8963,-0.3559,1.011
7.247000,0.3046,0.8959,-0.3552,1.011
7.251000,0.3048,0.8954,-0.3547,1.010
7.252000,0.3051,0.8951,-0.3544,1.010
7.256000,0.3063,0.8954,-0.3539,1.010
7.256000,0.3075,0.8963,-0.3530,1.011
7.260000,0.3082,0.8973,-0.3520,1.012
7.260000,0.3097,0.8973,-0.3510,1.012
7.263000,0.3109,0.8976,-0.3495,1.012
7.263000,0.3114,0.8976,-0.3481,1.012
7.268000,0.3112,0.8973,-0.3473,1.011
7.273000,0.3114,0.8971,-0.3476,1.011
7.273000,0.3124,0.8968,-0.3473,1.011
7.273000,0.3126,0.8961,-0.3471,1.011
7.276000,0.3121,0.8954,-0.3471,1.010
7.276000,0.3119,0.8954,-0.3471,1.010
7.280000,0.3119,0.8954,-0.3471,1.010
7.280000,0.3114,0.8959,-0.3469,1.010
7.284000,0.3104,0.8966,-0.3466,1.010
7.284000,0.3092,0.8976,-0.3464,1.011
7.289000,0.3085,0.8978,-0.3469,1.011
7.290000,0.3085,0.8981,-0.3471,1.011
7.292000,0.3085,0.8990,-0.3471,1.012
7.292000,0.3087,0.9003,-0.3473,1.013
7.295000,0.3087,0.9010,-0.3483,1.014
7.295000,0.3082,0.9015,-0.3493,1.015
7.300000,0.3075,0.9020,-0.3500,1.015
7.300000,0.3073,0.9022,-0.3505,1.016
7.303000,0.3073,0.9022,-0.3510,1.016
7.304000,0.3077,0.9022,-0.3513,1.016
7.308000,0.3085,0.9022,-0.3517,1.016
7.308000,0.3085,0.9017,-0.3522,1.016
7.312000,0.3077,0.9012,-0.3515,1.015
7.312000,0.3070,0.9005,-0.3505,1.014
7.315000,0.3058,0.8993,-0.3498,1.012
7.315000,0.3043,0.8993,-0.3491,1.012
7.320000,0.3036,0.8995,-0.3476,1.011
7.320000,0.3031,0.8993,-0.3466,1.010
7.323000,0.3021,0.8995,-0.3456,1.010
7.324000,0.3007,0.9000,-0.3447,1.010
7.328000,0.2985,0.9000,-0.3439,1.009
7.328000,0.2982,0.9003,-0.3422,1.008
7.332000,0.2987,0.9003,-0.3415,1.008
7.332000,0.2989,0.9000,-0.3410,1.008
7.335000,0.2997,0.9000,-0.3400,1.008
7.335000,0.3011,0.8998,-0.3385,1.007
7.339000,0.3026,0.8993,-0.3378,1.007
7.339000,0.3033,0.8990,-0.3373,1.007
7.343000,0.3041,0.8983,-0.3373,1.007
7.344000,0.3053,0.8976,-0.3373,1.006
7.347000,0.3065,0.8966,-0.3373,1.006
7.348000,0.3075,0.8959,-0.3371,1.005
7.353000,0.3080,0.8954,-0.3368,1.005
7.353000,0.3082,0.8949,-0.3368,1.005
7.356000,0.3080,0.8939,-0.3373,1.004
7.356000,0.3075,0.8924,-0.3378,1.003
7.360000,0.3070,0.8924,-0.3378,1.002
7.360000,0.3080,0.8924,-0.3378,1.003
7.364000,0.3090,0.8919,-0.3378,1.003
7.364000,0.3090,0.8915,-0.3376,1.002
7.367000,0.3087,0.8912,-0.3378,1.002
7.368000,0.3090,0.8915,-0.3381,1.002
7.371000,0.3102,0.8922,-0.3383,1.003
7.371000,0.3121,0.8924,-0.3385,1.004
7.376000,0.3141,0.8922,-0.3385,1.005
7.376000,0.3153,0.8922,-0.3390,1.005
7.380000,0.3163,0.8915,-0.3395,1.005
7.380000,0.3175,0.8907,-0.3398,1.005
7.386000,0.3195,0.8912,-0.3398,1.006
7.386000,0.3202,0.8919,-0.3395,1.007
7.388000,0.3200,0.8917,-0.3393,1.006
7.389000,0.3197,0.8910,-0.3388,1.005
7.392000,0.3192,0.8900,-0.3385,1.004
7.392000,0.3192,0.8897,-0.3390,1.004
7.396000,0.3187,0.8900,-0.3393,1.004
7.396000,0.3183,0.8902,-0.3390,1.004
7.400000,0.3175,0.8902,-0.3381,1.004
7.401000,0.3173,0.8907,-0.3378,1.004
7.403000,0.3175,0.8915,-0.3390,1.005
7.404000,0.3165,0.8919,-0.3410,1.006
7.408000,0.3151,0.8927,-0.3417,1.006
7.408000,0.3146,0.8932,-0.3417,1.007
7.411000,0.3156,0.8937,-0.3415,1.007
7.411000,0.3163,0.8944,-0.3407,1.008
7.415000,0.3161,0.8949,-0.3398,1.008
7.416000,0.3158,0.8954,-0.3390,1.008
7.420000,0.3163,0.8956,-0.3393,1.009
7.420000,0.3163,0.8954,-0.3395,1.008
7.423000,0.3158,0.8951,-0.3390,1.008
7.423000,0.3158,0.8949,-0.3383,1.007
7.428000,0.3158,0.8944,-0.3385,1.007
7.428000,0.3153,0.8946,-0.3398,1.008
7.431000,0.3151,0.8941,-0.3405,1.007
7.432000,0.3141,0.8932,-0.3412,1.006
7.436000,0.3139,0.8929,-0.3415,1.006
7.437000,0.3136,0.8934,-0.3417,1.007
7.440000,0.3129,0.8941,-0.3410,1.007
7.441000,0.3119,0.8941,-0.3400,1.006
7.444000,0.3112,0.8941,-0.3398,1.006
7.444000,0.3109,0.8949,-0.3400,1.007
7.447000,0.3104,0.8956,-0.3405,1.007
7.447000,0.3097,0.8951,-0.3412,1.007
7.452000,0.3097,0.8949,-0.3429,1.007
7.452000,0.3099,0.8946,-0.3444,1.008
7.457000,0.3104,0.8946,-0.3447,1.008
7.457000,0.3107,0.8949,-0.3449,1.008
7.460000,0.3104,0.8951,-0.3456,1.009
7.460000,0.3102,0.8951,-0.3459,1.009
7.463000,0.3097,0.8949,-0.3461,1.008
7.464000,0.3087,0.8946,-0.3471,1.008
7.469000,0.3075,0.8941,-0.3473,1.007
7.475000,0.3068,0.8946,-0.3471,1.007
7.476000,0.3058,0.8954,-0.3473,1.008
7.476000,0.3051,0.8959,-0.3483,1.008
7.477000,0.3041,0.8971,-0.3488,1.009
7.477000,0.3041,0.8978,-0.3493,1.010
7.481000,0.3046,0.8985,-0.3493,1.011
7.482000,0.3051,0.8990,-0.3493,1.012
7.485000,0.3055,0.8995,-0.3488,1.012
7.485000,0.3055,0.9007,-0.3491,1.013
7.487000,0.3053,0.9015,-0.3486,1.014
7.488000,0.3055,0.9017,-0.3469,1.013
7.492000,0.3063,0.9015,-0.3451,1.013
7.492000,0.3068,0.9017,-0.3449,1.013
7.495000,0.3075,0.9022,-0.3451,1.014
7.496000,0.3075,0.9025,-0.3439,1.014
7.500000,0.3065,0.9020,-0.3417,1.012
7.500000,0.3048,0.9017,-0.3403,1.011
7.504000,0.3038,0.9020,-0.3398,1.011
7.504000,0.3033,0.9022,-0.3393,1.011
7.508000,0.3024,0.9020,-0.3388,1.010
7.508000,0.3011,0.9020,-0.3385,1.009
7.512000,0.2999,0.9029,-0.3385,1.010
7.512000,0.2994,0.9037,-0.3383,1.010
7.517000,0.2992,0.9029,-0.3373,1.009
7.517000,0.2985,0.9022,-0.3371,1.008
7.519000,0.2977,0.9027,-0.3376,1.009
7.520000,0.2980,0.9034,-0.3385,1.010
7.524000,0.2977,0.9042,-0.3388,1.010
7.524000,0.2970,0.9039,-0.3385,1.010
7.528000,0.2970,0.9029,-0.3385,1.009
7.529000,0.2967,0.9022,-0.3390,1.008
7.533000,0.2967,0.9020,-0.3400,1.009
7.533000,0.2970,0.9015,-0.3410,1.009
7.536000,0.2972,0.9010,-0.3425,1.009
7.537000,0.2972,0.9003,-0.3439,1.009
7.540000,0.2975,0.8990,-0.3442,1.008
7.541000,0.2987,0.8973,-0.3442,1.006
7.544000,0.2997,0.8961,-0.3444,1.006
7.545000,0.3007,0.8959,-0.3439,1.006
7.552000,0.3026,0.8963,-0.3432,1.006
7.552000,0.3051,0.8961,-0.3429,1.007
7.553000,0.3068,0.8963,-0.3429,1.008
7.553000,0.3085,0.8968,-0.3427,1.008
7.556000,0.3104,0.8973,-0.3422,1.009
7.557000,0.3124,0.8976,-0.3415,1.010
7.560000,0.3136,0.8973,-0.3410,1.010
7.561000,0.3139,0.8971,-0.3412,1.010
7.565000,0.3141,0.8971,-0.3415,1.010
7.565000,0.3146,0.8968,-0.3412,1.010
7.568000,0.3148,0.8954,-0.3403,1.008
7.568000,0.3151,0.8941,-0.3405,1.007
7.572000,0.3156,0.8939,-0.3412,1.008
7.572000,0.3161,0.8941,-0.3415,1.008
7.576000,0.3158,0.8937,-0.3407,1.007
7.576000,0.3156,0.8932,-0.3400,1.006
7.581000,0.3156,0.8937,-0.3395,1.007
7.581000,0.3156,0.8941,-0.3390,1.007
7.587000,0.3156,0.8944,-0.3383,1.007
7.589000,0.3156,0.8951,-0.3381,1.008
7.589000,0.3158,0.8956,-0.3378,1.008
7.589000,0.3161,0.8959,-0.3381,1.008
7.596000,0.3156,0.8961,-0.3388,1.009
7.596000,0.3146,0.8961,-0.3400,1.009
7.597000,0.3129,0.8959,-0.3398,1.008
7.597000,0.3121,0.8956,-0.3393,1.007
7.607000,0.3121,0.8954,-0.3393,1.007
7.609000,0.3121,0.8956,-0.3400,1.008
7.609000,0.3117,0.8963,-0.3405,1.008
7.610000,0.3104,0.8966,-0.3410,1.008
7.610000,0.3095,0.8966,-0.3417,1.008
7.610000,0.3085,0.8966,-0.3422,1.008
7.612000,0.3075,0.8963,-0.3425,1.008
7.612000,0.3060,0.8961,-0.3425,1.007
7.616000,0.3046,0.8963,-0.3427,1.007
7.617000,0.3033,0.8963,-0.3429,1.007
7.624000,0.3031,0.8963,-0.3437,1.007
7.625000,0.3033,0.8966,-0.3449,1.007
7.625000,0.3029,0.8966,-0.3459,1.008
7.625000,0.3021,0.8966,-0.3461,1.007
7.627000,0.3019,0.8966,-0.3469,1.008
7.629000,0.3014,0.8971,-0.3478,1.008
7.631000,0.3007,0.8976,-0.3483,1.009
7.632000,0.3002,0.8985,-0.3486,1.009
7.635000,0.2999,0.8993,-0.3486,1.010
7.636000,0.2997,0.8993,-0.3493,1.010
7.641000,0.2992,0.8998,-0.3505,1.011
7.641000,0.2992,0.9003,-0.3515,1.012
7.643000,0.2992,0.9005,-0.3517,1.012
7.644000,0.3002,0.9010,-0.3522,1.013
7.648000,0.3021,0.9015,-0.3525,1.014
7.648000,0.3038,0.9012,-0.3530,1.014
7.652000,0.3053,0.9003,-0.3535,1.014
7.652000,0.3068,0.8993,-0.3530,1.014
7.656000,0.3085,0.8983,-0.3527,1.013
7.656000,0.3099,0.8978,-0.3525,1.013
7.660000,0.3114,0.8976,-0.3517,1.013
7.660000,0.3134,0.8971,-0.3508,1.013
7.663000,0.3153,0.8963,-0.3498,1.013
7.663000,0.3165,0.8954,-0.3488,1.012
7.670000,0.3178,0.8959,-0.3478,1.012
7.676000,0.3187,0.8959,-0.3466,1.012
7.676000,0.3200,0.8954,-0.3449,1.011
7.676000,0.3209,0.8949,-0.3427,1.011
7.677000,0.3212,0.8941,-0.3405,1.009
7.677000,0.3217,0.8934,-0.3381,1.008
7.679000,0.3224,0.8922,-0.3363,1.007
7.679000,0.3227,0.8915,-0.3349,1.005
7.684000,0.3236,0.8910,-0.3329,1.005
7.685000,0.3246,0.8905,-0.3315,1.004
7.687000,0.3251,0.8895,-0.3300,1.003
7.687000,0.3251,0.8885,-0.3283,1.001
7.692000,0.3241,0.8880,-0.3266,1.000
7.692000,0.3239,0.8883,-0.3246,1.000
7.696000,0.3234,0.8888,-0.3234,1.000
7.697000,0.3229,0.8885,-0.3227,0.999
7.700000,0.3222,0.8880,-0.3222,0.998
7.700000,0.3212,0.8880,-0.3212,0.997
7.704000,0.3205,0.8883,-0.3202,0.997
7.704000,0.3195,0.8888,-0.3207,0.997
7.708000,0.3180,0.8888,-0.3214,0.997
7.708000,0.3161,0.8888,-0.3217,0.997
7.712000,0.3139,0.8888,-0.3217,0.996
7.712000,0.3121,0.8883,-0.3222,0.995
7.717000,0.3109,0.8888,-0.3224,0.995
7.718000,0.3097,0.8902,-0.3227,0.996
7.720000,0.3077,0.8919,-0.3234,0.997
7.720000,0.3060,0.8929,-0.3256,0.998
7.725000,0.3051,0.8939,-0.3275,1.000
7.725000,0.3048,0.8951,-0.3293,1.001
7.728000,0.3048,0.8959,-0.3307,1.002
7.728000,0.3048,0.8961,-0.3322,1.003
7.734000,0.3046,0.8963,-0.3339,1.004
7.734000,0.3046,0.8968,-0.3354,1.005
7.736000,0.3048,0.8973,-0.3376,1.006
7.737000,0.3051,0.8978,-0.3400,1.007
7.742000,0.3051,0.8983,-0.3420,1.008
7.742000,0.3051,0.8983,-0.3437,1.009
7.744000,0.3046,0.8985,-0.3451,1.010
7.744000,0.3036,0.8990,-0.3459,1.010
7.747000,0.3026,0.8993,-0.3466,1.010
7.750000,0.3021,0.9000,-0.3473,1.011
7.751000,0.3026,0.9007,-0.3478,1.012
7.751000,0.3036,0.9015,-0.3493,1.013
7.757000,0.3033,0.9022,-0.3503,1.014
7.758000,0.3029,0.9022,-0.3503,1.014
7.759000,0.3033,0.9015,-0.3500,1.014
7.760000,0.3046,0.9012,-0.3503,1.014
7.764000,0.3051,0.9017,-0.3508,1.014
7.765000,0.3046,0.9025,-0.3503,1.015
7.768000,0.3041,0.9029,-0.3495,1.015
7.769000,0.3043,0.9029,-0.3493,1.015
7.771000,0.3053,0.9022,-0.3498,1.015
7.771000,0.3063,0.9012,-0.3500,1.014
7.775000,0.3068,0.9005,-0.3500,1.014
7.775000,0.3070,0.9005,-0.3493,1.013
7.779000,0.3073,0.9007,-0.3491,1.014
7.779000,0.3070,0.9010,-0.3488,1.014
7.786000,0.3060,0.9012,-0.3481,1.013
7.787000,0.3053,0.9015,-0.3473,1.013
7.788000,0.3046,0.9017,-0.3466,1.013
7.788000,0.3041,0.9022,-0.3459,1.013
7.791000,0.3043,0.9022,-0.3449,1.013
7.792000,0.3043,0.9022,-0.3444,1.013
7.796000,0.3036,0.9020,-0.3444,1.012
7.796000,0.3031,0.9012,-0.3439,1.011
7.802000,0.3031,0.9003,-0.3437,1.010
7.803000,0.3038,0.9000,-0.3437,1.010
7.804000,0.3048,0.9000,-0.3432,1.010
7.804000,0.3046,0.8995,-0.3425,1.010
7.807000,0.3043,0.8993,-0.3420,1.009
